ID	Name	Level	Hp	AttackRange	SkillRange	AttackDelay	AttackMotion	Size	Race	Element	ElementLevel	ChaseRange	Ai	isAIMode_Aggressive	isAIMode_Looter	isAIMode_Assist	isAIMode_CanMove	isAIMode_CastSensorIdle	isAIMode_CastSensorChase	isAIMode_MVP	isAIMode_KnockbackImmune	isAIMode_Detector	isAIMode_TakesFixed_1_Damage_Melee	isAIMode_TakesFixed_1_Damage_Ranged	isAIMode_TakesFixed_1_Damage_Magic	isAIMode_TakesFixed_1_Damage_None
1220	Desert Wolf	103	9447	1	10	1120	420	Medium	Brute	Fire	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1221	Savage	26	2092	1	10	1960	960	Large	Brute	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1229	Fabre	2	63	1	10	1672	672	Small	Insect	Earth	1	12	01	0	0	0	1	0	0	0	0	1	0	0	0	0
1230	Pupa	2	427	0	10	1001	1	Small	Insect	Earth	1	12	06	0	0	0	0	0	0	0	0	1	0	0	0	0
1231	Creamy	16	595	1	10	1220	720	Small	Insect	Wind	1	12	01	0	0	0	1	0	0	0	0	1	0	0	0	0
1232	Peco Peco Egg	3	420	0	10	1001	1	Small	Formless	Neutral	3	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1234	Yoyo	19	879	1	10	1054	54	Small	Brute	Earth	1	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
1235	Smoking Orc	24	1400	1	10	1864	864	Medium	Demi-Human	Earth	1	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
1236	Ant Egg	4	420	0	10	1001	1	Small	Formless	Neutral	3	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1237	Andre	17	688	1	10	1288	288	Small	Insect	Earth	1	12	07	0	1	1	1	0	0	0	0	1	0	0	0	0
1238	Piere	18	733	1	10	1288	288	Small	Insect	Earth	1	12	07	0	1	1	1	0	0	0	0	1	0	0	0	0
1239	Deniro	19	760	1	10	1288	288	Small	Insect	Earth	1	12	07	0	1	1	1	0	0	0	0	1	0	0	0	0
1240	Picky	3	80	1	10	988	288	Small	Brute	Fire	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1241	Picky	4	83	1	10	988	288	Small	Brute	Fire	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1242	Marin	37	844	1	10	1872	672	Medium	Plant	Water	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
1243	Sasquatch	72	3329	1	10	1260	192	Large	Brute	Neutral	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1244	Christmas Jakk	63	2054	1	10	1180	480	Medium	Formless	Fire	2	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1245	Christmas Goblin	25	1176	1	10	1120	620	Medium	Demi-Human	Wind	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1246	Christmas Cookie	37	661	1	10	1248	1248	Small	Demi-Human	Holy	2	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
1247	Antonio	10	10	1	10	720	720	Medium	Demi-Human	Holy	3	12	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1248	Cruiser	41	921	7	10	1296	1296	Medium	Formless	Neutral	3	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
1249	Myst Case	39	809	1	10	1248	1248	Medium	Formless	Neutral	3	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1250	Chepet	42	4950	1	10	672	672	Medium	Demi-Human	Fire	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1251	Stormy Knight	92	630500	2	10	468	468	Large	Formless	Wind	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1252	Hatii	98	1275500	3	10	608	408	Large	Brute	Water	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1253	Gargoyle	100	9233	9	10	1020	720	Medium	Demon	Wind	3	12	05	1	0	0	1	0	0	0	0	1	0	0	0	0
1254	Raggler	48	985	1	10	1000	900	Small	Brute	Wind	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1255	Nereid	98	8133	1	10	776	576	Small	Brute	Earth	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1256	Pest	89	5752	1	10	700	648	Small	Brute	Shadow	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1257	Injustice	95	8087	1	10	770	720	Medium	Undead	Shadow	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1258	Goblin Archer	55	1487	9	10	1172	672	Small	Demi-Human	Poison	1	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
1259	Gryphon	105	60720	1	10	704	504	Large	Brute	Wind	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1260	Dark Frame	76	3653	1	10	920	720	Medium	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1261	Wild Rose	70	2160	1	10	964	864	Small	Brute	Wind	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
1262	Mutant Dragonoid	65	50706	4	10	1280	1080	Large	Dragon	Fire	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1263	Wind Ghost	80	3631	2	10	1056	1056	Medium	Demon	Wind	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1264	Merman	60	2324	1	10	916	816	Medium	Demi-Human	Water	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1265	Cookie	35	597	1	10	1036	936	Small	Demi-Human	Neutral	3	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1266	Aster	50	1194	1	10	1264	864	Small	Fish	Earth	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1267	Carat	103	10813	1	10	1078	768	Medium	Demon	Wind	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1268	Bloody Knight	116	68500	3	10	828	528	Large	Formless	Shadow	4	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1269	Clock	81	4505	1	10	1092	792	Medium	Formless	Earth	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1270	Clock Tower Manager	90	6425	3	10	1072	672	Large	Formless	Neutral	4	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1271	Alligator	57	1939	1	10	1100	900	Medium	Brute	Water	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1272	Dark Lord	96	1190900	2	10	868	768	Large	Demon	Undead	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1273	Orc Lady	45	1145	1	10	1050	900	Medium	Demi-Human	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1274	Megalith	65	2599	9	10	1332	1332	Large	Formless	Neutral	4	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
1275	Alice	100	9233	1	10	502	1999	Medium	Demi-Human	Neutral	3	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1276	Raydric Archer	82	4809	9	10	1152	1152	Medium	Demon	Shadow	2	12	05	1	0	0	1	0	0	0	0	1	0	0	0	0
1277	Greatest General	55	1405	3	10	1152	1152	Medium	Formless	Fire	2	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
1278	Stalactic Golem	68	2817	1	10	1264	864	Large	Formless	Neutral	4	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1279	Tri Joint	66	2186	1	10	860	660	Small	Insect	Earth	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1280	Goblin Steamrider	66	2307	1	10	1008	1008	Medium	Demi-Human	Wind	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1281	Sage Worm	70	2429	1	10	936	936	Small	Brute	Neutral	3	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1282	Kobold Archer	108	11472	9	10	1008	1008	Small	Demi-Human	Fire	1	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
1283	Chimera	70	26406	1	10	772	672	Large	Brute	Fire	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1285	Archer Guardian	74	28634	12	14	1200	1200	Large	Demi-Human	Neutral	4	16	12	1	0	0	1	0	0	0	0	0	0	0	0	0
1286	Knight Guardian	86	30214	2	14	1200	1200	Large	Demi-Human	Neutral	4	16	12	1	0	0	1	0	0	0	0	0	0	0	0	0
1287	Soldier Guardian	56	15670	1	10	1288	288	Large	Demi-Human	Neutral	1	12	12	1	0	0	1	0	0	0	0	0	0	0	0	0
1288	Emperium	90	100	1	10	1288	288	Small	Angel	Holy	1	12	06	0	0	0	0	0	0	0	1	1	1	1	1	1
1289	Maya Purple	81	77670	2	10	1024	1000	Large	Insect	Earth	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1290	Skeleton General	139	180130	1	10	2276	576	Medium	Undead	Undead	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1291	Wraith Dead	121	37420	2	10	1816	576	Large	Undead	Undead	4	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1292	Mini Demon	117	22763	1	10	1000	600	Small	Demon	Shadow	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1293	Creamy Fear	117	18211	2	10	1136	720	Small	Insect	Wind	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1294	Killer Mantis	141	180141	1	10	1528	660	Medium	Insect	Earth	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1295	Owl Baron	120	25428	2	10	1345	824	Large	Demon	Neutral	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1296	Kobold Leader	112	13520	1	10	1028	528	Medium	Demi-Human	Wind	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1297	Ancient Mummy	114	20935	1	10	1772	120	Medium	Undead	Undead	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1298	Zombie Master	119	25297	1	10	2612	912	Medium	Undead	Undead	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1299	Goblin Leader	55	21692	1	10	1120	620	Medium	Demi-Human	Wind	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1300	Caterpillar	121	25907	1	10	1672	672	Small	Insect	Earth	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1301	Am Mut	141	181487	1	10	1156	456	Small	Demon	Shadow	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1302	Dark Illusion	96	46255	2	10	1024	768	Large	Demon	Undead	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1303	Giant Hornet	120	18495	1	10	1292	792	Small	Insect	Wind	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1304	Giant Spider	117	25039	1	10	1468	468	Large	Insect	Poison	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1305	Ancient Worm	121	31663	1	10	1792	792	Large	Insect	Poison	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1306	Leib Olmai	118	25168	1	10	1260	230	Large	Brute	Earth	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1307	Cat o' Nine Tails	79	23600	1	10	1276	576	Medium	Demon	Fire	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1308	Panzer Goblin	52	1471	1	10	960	1008	Medium	Demi-Human	Wind	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1309	Gajomart	140	185098	1	10	1000	1152	Small	Formless	Fire	4	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1310	Majoruros	107	13522	1	10	1100	960	Large	Brute	Fire	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1311	Gullinbursti	120	26583	1	10	1960	960	Large	Brute	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1312	Turtle General	110	1442000	2	10	900	1000	Large	Brute	Earth	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1313	Mobster	58	1820	1	10	1100	560	Medium	Demi-Human	Neutral	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1314	Permeter	90	5841	2	10	1100	483	Medium	Brute	Neutral	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1315	Assaulter	100	8772	2	10	512	780	Medium	Demi-Human	Wind	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1316	Solider	92	7426	2	10	1452	483	Medium	Brute	Earth	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1317	Seal	47	1300	1	10	1612	622	Medium	Brute	Water	1	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
1318	Heater	98	7681	2	10	1452	483	Medium	Brute	Fire	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1319	Freezer	94	8346	2	10	1260	960	Medium	Brute	Water	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1320	Owl Duke	92	7780	1	10	1345	824	Large	Demon	Neutral	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1321	Dragon Tail	86	5217	1	10	862	534	Medium	Insect	Wind	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1322	Spring Rabbit	88	5947	1	10	1120	552	Medium	Brute	Earth	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
1323	Sea Otter	48	1474	1	10	1132	583	Medium	Brute	Water	3	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
1324	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1325	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1326	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1327	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1328	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1329	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1330	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1331	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1332	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1333	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1334	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1335	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1336	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1337	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1338	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1339	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1340	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1341	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1342	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1343	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1344	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1345	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1346	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1347	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1348	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1349	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1350	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1351	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1352	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1353	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1354	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1355	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1356	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1357	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1358	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1359	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1360	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1361	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1362	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1363	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1364	Assaulter	98	7798	2	10	1000	900	Medium	Demon	Wind	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1365	Apocalypse	121	31663	2	10	1840	1440	Large	Formless	Neutral	3	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1366	Lava Golem	103	10244	1	10	2190	2040	Large	Formless	Fire	4	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
1367	Blazer	101	9503	2	10	1732	1332	Medium	Demon	Fire	2	12	20	1	0	0	1	1	1	0	0	1	0	0	0	0
1368	Geographer	73	3408	3	10	1308	1008	Medium	Plant	Earth	3	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
1369	Grand Peco	75	3084	2	10	1460	960	Large	Brute	Fire	2	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
1370	Succubus	119	25297	2	10	1306	1056	Medium	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1371	False Angel	105	10431	2	10	920	720	Small	Angel	Holy	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1372	Goat	80	2905	1	10	1380	1080	Medium	Brute	Fire	3	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
1373	Lord of the Dead	94	603883	3	10	1446	1296	Large	Demon	Shadow	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1374	Incubus	120	25428	2	10	850	600	Medium	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1375	The Paper	97	8939	1	10	720	864	Medium	Formless	Neutral	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1376	Harpy	83	4454	1	10	972	672	Medium	Demon	Wind	3	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1377	Elder	92	7780	3	10	1552	1152	Large	Demi-Human	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1378	Demon Pungus	91	6284	1	10	1260	960	Small	Demon	Poison	3	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1379	Nightmare Terror	107	17079	1	10	1216	816	Large	Demon	Shadow	3	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1380	Driller	65	2363	1	10	1300	900	Medium	Brute	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1381	Grizzly	66	2185	1	10	1492	1092	Large	Brute	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1382	Diabolic	104	11485	1	10	1080	780	Small	Demon	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1383	Explosion	100	6464	1	10	1260	960	Small	Brute	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1384	Deleter	105	9851	1	10	1020	720	Medium	Dragon	Fire	2	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
1385	Deleter	105	9851	1	10	1024	624	Medium	Dragon	Fire	2	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
1386	Sleeper	81	4505	1	10	1350	1200	Medium	Formless	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1387	Gig	100	6926	1	10	1264	864	Small	Brute	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1388	Arc Angeling	84	25100	1	10	1072	672	Medium	Angel	Holy	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1389	Dracula	75	350000	3	10	1290	1140	Large	Demon	Shadow	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1390	Violy	118	22880	10	10	1356	1056	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
1391	Galapago	45	982	1	10	1430	1080	Small	Brute	Earth	1	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
1392	Rotar Zairo	48	1290	10	10	2416	2016	Large	Formless	Wind	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
1393	Mummy	55	1899	1	10	1772	72	Medium	Undead	Undead	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1394	Zombie	17	204	1	10	2612	912	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1395	Wind Crystal	1	30	0	0	864	1864	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1396	Earth Crystal	1	30	0	0	864	1864	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1397	Fire Crystal	1	50	0	0	864	1864	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1398	Water Crystal	1	30	0	0	864	1864	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1399	Baphomet	68	1264000	3	10	768	768	Large	Demon	Shadow	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1400	Karakasa	72	3027	1	10	1638	2016	Medium	Formless	Neutral	3	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1401	Shinobi	95	8087	2	10	1003	1152	Medium	Demi-Human	Shadow	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1402	Poisonous Toad	87	5577	3	10	1148	1728	Medium	Brute	Poison	2	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1403	Firelock Soldier	88	6513	10	10	1084	2304	Medium	Undead	Undead	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
1404	Miyabi Doll	85	5083	1	10	1938	2112	Medium	Demon	Shadow	1	12	17	0	0	0	1	1	0	0	0	1	0	0	0	0
1405	Tengu	98	10390	2	10	1439	1920	Large	Demon	Earth	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1406	Kapha	83	4899	1	10	2012	1728	Medium	Fish	Water	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1408	Bloody Butterfly	94	6896	3	10	472	576	Medium	Insect	Wind	2	12	13	1	0	1	1	0	0	0	0	1	0	0	0	0
1409	Dumpling Child	60	1744	1	10	1247	768	Small	Demi-Human	Neutral	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1410	Enchanted Peach Tree	92	7426	7	10	400	672	Medium	Plant	Earth	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
1412	Taoist Hermit	96	9727	10	10	480	840	Large	Formless	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
1413	Hermit Plant	90	4381	1	10	512	756	Small	Plant	Fire	2	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1415	Baby Leopard	68	1793	2	10	318	528	Small	Brute	Ghost	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1416	Evil Nymph	97	9832	2	10	637	1008	Medium	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1417	Zipper Bear	90	6425	1	10	780	1008	Medium	Brute	Shadow	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1418	Evil Snake Lord	105	1101000	3	10	588	816	Large	Brute	Ghost	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1419	Familiar	24	330	1	10	1276	576	Small	Brute	Shadow	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1420	Archer Skeleton	50	1458	9	10	2864	864	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1421	Isis	59	2252	1	10	1384	768	Large	Demon	Shadow	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1422	Hunter Fly	63	1902	1	10	676	576	Small	Insect	Wind	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1423	Ghoul	61	2429	1	10	2456	912	Medium	Undead	Undead	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1424	Side Winder	70	2698	1	10	1576	576	Medium	Brute	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1425	Obeaune	53	1776	1	10	1872	672	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1426	Marc	56	1963	1	10	1272	72	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1427	Nightmare	69	2366	1	10	1816	816	Large	Demon	Ghost	3	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1428	Poison Spore	26	379	1	10	1672	672	Medium	Plant	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1429	Argiope	75	3570	1	10	1792	792	Large	Insect	Poison	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1430	Argos	47	1300	1	10	1468	468	Large	Insect	Poison	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1431	Baphomet Jr.	57	1763	1	10	868	480	Small	Demon	Shadow	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1432	Desert Wolf	103	10244	1	10	1120	420	Medium	Brute	Fire	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1433	Deviruchi	64	2300	1	10	980	600	Small	Demon	Shadow	1	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
1434	Drainliar	47	1182	1	10	1276	576	Small	Brute	Shadow	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
